AAD,ABS,ACCC,ACorn,AF,AOff,AP,APass,AR,AS,ASOT,AST,ASaves,AT,ATack,AY,Attendance,Date,FTAG,FTHG,GameID,HAD,HBS,HCCC,HCorn,HF,HOff,HP,HPass,HR,HS,HSOT,HST,HSaves,HT,HTack,HY,League
47.6,2,3,6,20,3,40.4,79,0,15,6,7,2,Fortuna Dusseldorf,68.2,1,"51,604.","2:30pm, Saturday 6th April 2019.",2,1,395205,52.4,2,3,2,20,2,59.6,86.8,0,13,8,3,5,Hertha Berlin,77.8,2, German Bundesliga
46,5,1,5,10,4,43.6,75.8,0,20,9,6,3,FC Nurnberg,80,3,"58,757.","2:30pm, Saturday 6th April 2019.",1,1,395206,54,5,4,12,10,2,56.4,80.5,0,13,4,4,5,Stuttgart,50,1, German Bundesliga
31.3,0,3,2,10,1,38.6,75.4,0,11,7,4,2,Hannover 96,52.6,2,"23,512.","2:30pm, Saturday 6th April 2019.",1,3,395207,68.8,2,3,9,10,0,61.4,82.9,0,12,5,5,3,Wolfsburg,68.2,1, German Bundesliga
29.7,5,2,9,12,4,47.2,80.2,0,16,9,2,5,Schalke,61.5,2,"50,000.","7:30pm, Friday 12th April 2019.",1,1,395208,70.3,8,1,11,12,2,52.8,78.8,0,17,3,6,1,FC Nurnberg,81.8,1, German Bundesliga
53.1,3,3,4,12,1,39.2,76.7,0,17,5,9,5,Mainz,50,1,"81,365.","5:30pm, Saturday 13th April 2019.",1,2,395209,46.9,2,3,4,12,1,60.8,84.3,0,12,3,7,8,Borussia Dortmund,50,0, German Bundesliga
39.2,1,2,2,19,7,55.9,73.4,0,16,9,6,3,FC Augsburg,52.9,1,"51,000.","5:00pm, Sunday 14th April 2019.",3,1,395210,60.8,5,3,8,19,4,44.1,65.9,1,18,9,4,2,Eintracht Frankfurt,46.2,1, German Bundesliga
80,3,3,6,10,2,67.1,89.3,0,19,6,10,1,Bayern Munich,73.3,0,"53,400.","2:30pm, Sunday 14th April 2019.",4,1,395211,20,3,0,2,10,1,32.9,76.3,0,7,2,2,6,Fortuna Dusseldorf,56.5,1, German Bundesliga
52.9,4,1,12,10,0,57.6,82.5,0,19,6,9,5,M'gladbach,75,0,"40,200.","2:30pm, Saturday 13th April 2019.",1,0,395212,47.1,3,1,3,10,0,42.4,78.3,0,12,4,5,7,Hannover 96,54.2,0, German Bundesliga
54.2,3,1,3,19,5,47.8,69.2,0,6,1,2,8,Wolfsburg,46.2,1,"41,212.","2:30pm, Saturday 13th April 2019.",0,2,395213,45.8,3,3,9,19,5,52.2,75.8,0,21,8,10,2,RB Leipzig,53.8,1, German Bundesliga
42.6,1,0,3,19,2,37.7,68.9,0,9,3,5,4,SC Freiburg,90,3,"42,100.","2:30pm, Saturday 13th April 2019.",1,2,395214,57.4,1,3,7,19,0,62.3,80.7,0,16,8,7,4,Werder Bremen,63.6,1, German Bundesliga
58.8,0,0,3,8,1,40.3,78,0,5,3,2,5,Hertha Berlin,58.3,0,"28,010.","12:30pm, Sunday 14th April 2019.",0,2,395215,41.2,6,4,9,8,1,59.7,85.2,0,29,16,7,2,Hoffenheim,46.7,1, German Bundesliga
49,2,1,6,16,1,68.4,84.1,0,17,11,4,5,Bayer Leverkusen,66.7,0,"53,657.","2:30pm, Saturday 13th April 2019.",1,0,395216,51,3,0,7,16,5,31.6,67.1,1,12,4,5,3,Stuttgart,70.8,1, German Bundesliga
44,2,1,7,11,3,44.8,74.4,0,16,7,7,2,Fortuna Dusseldorf,75,3,"29,205.","2:30pm, Saturday 20th April 2019.",1,3,395217,56,5,4,3,11,3,55.2,82,0,21,11,5,5,Mainz,62.5,0, German Bundesliga
48.5,2,0,1,11,1,36.2,76.3,0,5,2,1,7,FC Nurnberg,47.1,0,"26,405.","2:30pm, Saturday 20th April 2019.",0,2,395218,51.5,4,1,11,11,1,63.8,87.2,0,21,8,9,1,Bayer Leverkusen,53.3,0, German Bundesliga
51.3,2,2,4,13,1,38.9,74,0,13,7,4,3,RB Leipzig,38.5,2,"51,757.","5:30pm, Saturday 20th April 2019.",2,1,395219,48.7,5,5,2,13,8,61.1,81.1,0,15,6,4,2,M'gladbach,57.9,0, German Bundesliga
53.3,3,1,4,14,0,47.8,82.4,0,13,6,4,7,Stuttgart,63.6,0,"30,660.","2:30pm, Saturday 20th April 2019.",0,6,395220,46.7,1,5,9,14,3,52.2,81.3,0,23,9,13,4,FC Augsburg,61.5,0, German Bundesliga
34.5,2,0,3,11,1,30.5,71.7,1,3,1,0,6,Werder Bremen,43.8,0,"75,000.","2:30pm, Saturday 20th April 2019.",0,1,395221,65.5,7,4,15,11,0,69.5,87.3,0,28,14,7,0,Bayern Munich,100,0, German Bundesliga
59.1,2,4,1,15,0,60.2,85,0,11,3,6,2,Hoffenheim,50,3,"58,958.","7:30pm, Saturday 20th April 2019.",5,2,395222,40.9,3,2,6,15,2,39.8,78,0,15,7,5,1,Schalke,54.5,2, German Bundesliga
62.5,3,0,8,14,3,40.5,67.1,0,13,5,5,3,Hannover 96,38.5,1,"38,916.","5:00pm, Sunday 21st April 2019.",0,0,395223,37.5,5,0,5,14,1,59.5,79.9,0,16,8,3,5,Hertha Berlin,60,4, German Bundesliga
41.7,3,3,3,11,1,59,89,0,10,1,6,2,Borussia Dortmund,50,0,"24,000.","2:30pm, Sunday 21st April 2019.",4,0,395224,58.3,5,0,5,11,5,41,86.7,0,11,4,2,2,SC Freiburg,56.3,2, German Bundesliga
57.1,5,1,6,10,1,41.2,63.7,0,12,4,3,6,Eintracht Frankfurt,56.5,3,"26,102.","7:30pm, Monday 22nd April 2019.",1,1,395225,42.9,6,3,13,10,4,58.8,73.6,0,20,6,8,2,Wolfsburg,47.6,2, German Bundesliga
51.8,1,2,5,12,0,66.8,87.6,0,17,10,6,3,Bayern Munich,71.4,2,"50,000.","5:00pm, Sunday 28th April 2019.",1,1,395226,48.2,2,1,5,12,1,33.2,68.8,0,10,4,4,5,FC Nurnberg,68.8,1, German Bundesliga
55.6,1,0,4,11,2,30.1,77.5,0,8,3,4,0,Schalke,66.7,6,"80,196.","2:30pm, Saturday 27th April 2019.",4,2,395227,44.4,2,2,2,11,1,69.9,90.7,2,8,4,2,0,Borussia Dortmund,68.8,0, German Bundesliga
43.1,4,2,4,15,5,51.6,70.6,1,11,4,3,4,Hertha Berlin,43.8,3,"51,500.","2:30pm, Saturday 27th April 2019.",0,0,395228,56.9,1,3,2,15,2,48.4,63.5,0,11,6,4,3,Eintracht Frankfurt,68.4,0, German Bundesliga
60.9,0,6,3,11,5,74.2,90.7,0,13,6,7,1,Bayer Leverkusen,61.5,0,"26,404.","7:30pm, Friday 26th April 2019.",4,1,395229,39.1,1,0,3,11,2,25.8,68.7,0,8,5,2,3,FC Augsburg,61.1,1, German Bundesliga
33.3,4,3,9,9,1,54.1,87,0,18,5,9,2,Werder Bremen,63.6,3,"52,500.","2:30pm, Saturday 27th April 2019.",1,4,395230,66.7,5,3,5,9,2,45.9,83.8,0,13,2,6,8,Fortuna Dusseldorf,55.6,1, German Bundesliga
58,6,4,7,10,2,60.2,81.8,0,23,13,4,2,Mainz,38.9,1,"30,400.","2:30pm, Saturday 27th April 2019.",0,1,395231,42,3,1,4,10,1,39.8,69.5,0,8,2,3,4,Hannover 96,72,2, German Bundesliga
56.7,1,0,4,15,3,52.7,81,0,14,5,8,2,SC Freiburg,72.2,5,"40,826.","2:30pm, Saturday 27th April 2019.",1,2,395232,43.3,4,3,5,15,0,47.3,76.3,0,14,6,4,6,RB Leipzig,76.5,3, German Bundesliga
39.4,4,4,3,13,1,55,80.8,0,21,7,10,6,Wolfsburg,42.1,2,"27,725.","2:30pm, Sunday 28th April 2019.",4,1,395233,60.6,1,4,9,13,1,45,77.4,0,18,10,7,6,Hoffenheim,50,2, German Bundesliga
38.3,7,1,7,20,2,68.2,83.4,0,18,7,4,5,M'gladbach,46.2,1,"56,730.","5:30pm, Saturday 27th April 2019.",0,1,395234,61.7,2,2,2,20,4,31.8,71.4,0,13,5,6,4,Stuttgart,52.9,2, German Bundesliga
50,6,4,4,14,1,42.5,69.5,0,14,3,5,3,RB Leipzig,56,1,"23,805.","7:30pm, Friday 3rd May 2019.",3,3,395235,50,3,3,6,14,9,57.5,75.5,0,14,5,6,2,Mainz,65,1, German Bundesliga
47.8,3,0,4,3,3,18.7,61.6,0,6,1,2,4,Eintracht Frankfurt,37.5,3,"30,210.","5:00pm, Sunday 5th May 2019.",1,6,395236,52.2,0,4,1,3,1,81.3,90,0,16,6,10,1,Bayer Leverkusen,66.7,0, German Bundesliga
64.5,5,5,7,10,5,57.6,85.2,0,26,12,9,3,Hoffenheim,100,4,"51,807.","2:30pm, Saturday 4th May 2019.",2,2,395237,35.5,2,1,2,10,1,42.4,79.1,0,11,4,5,7,M'gladbach,63.6,2, German Bundesliga
47.6,0,0,0,10,2,29.9,72.9,1,2,1,1,11,Hannover 96,65,1,"75,000.","2:30pm, Saturday 4th May 2019.",1,3,395238,52.4,2,7,11,10,1,70.1,90.2,0,27,11,14,0,Bayern Munich,70,0, German Bundesliga
43.8,1,1,4,4,0,49.6,84.4,0,7,3,3,3,FC Augsburg,53.3,0,"59,841.","12:30pm, Sunday 5th May 2019.",0,0,395239,56.3,6,4,7,4,1,50.4,85.3,0,15,6,3,4,Schalke,52.2,1, German Bundesliga
57.4,5,1,5,13,3,48.9,75.3,0,15,9,1,3,Stuttgart,71.4,1,"48,668.","2:30pm, Saturday 4th May 2019.",1,3,395240,42.6,3,0,2,13,5,51.1,76.8,0,13,4,6,1,Hertha Berlin,60,1, German Bundesliga
46.4,6,6,8,18,2,52.2,86.5,0,20,6,8,2,Borussia Dortmund,72.7,1,"42,100.","5:30pm, Saturday 4th May 2019.",2,2,395241,53.6,3,0,4,18,3,47.8,86,0,14,7,4,6,Werder Bremen,72.7,2, German Bundesliga
56.4,4,1,4,12,1,60.9,88.1,0,14,7,3,2,Fortuna Dusseldorf,41.7,3,"24,000.","2:30pm, Sunday 5th May 2019.",1,1,395242,43.6,5,0,5,12,1,39.1,76.2,1,10,2,3,2,SC Freiburg,42.9,0, German Bundesliga
48.6,4,0,5,8,0,45.8,76.4,0,12,5,3,2,FC Nurnberg,61.5,0,"22,512.","2:30pm, Saturday 4th May 2019.",0,2,395243,51.4,2,1,4,8,0,54.2,81.3,0,9,3,4,4,Wolfsburg,70.8,0, German Bundesliga
73.3,3,2,5,4,0,51.5,89.5,0,16,8,5,2,M'gladbach,45.5,2,"50,000.","2:30pm, Saturday 11th May 2019.",4,0,395244,26.7,3,1,1,4,2,48.5,86.9,0,12,7,2,2,FC Nurnberg,66.7,0, German Bundesliga
60,2,2,4,10,4,25,67.3,0,7,2,3,4,Schalke,50,1,"30,210.","2:30pm, Saturday 11th May 2019.",1,1,395245,40,2,2,4,10,0,75,88.5,0,18,11,5,2,Bayer Leverkusen,80,2, German Bundesliga
53.3,1,2,4,12,2,39.3,82.6,1,8,4,3,2,Fortuna Dusseldorf,60.7,0,"81,365.","2:30pm, Saturday 11th May 2019.",2,3,395246,46.7,5,1,2,12,0,60.7,91,0,15,5,5,1,Borussia Dortmund,45.5,1, German Bundesliga
60.8,5,2,6,10,5,42,68.2,0,15,6,4,4,Mainz,51.6,1,"51,500.","5:00pm, Sunday 12th May 2019.",2,0,395247,39.2,4,2,9,10,1,58,74.1,0,13,5,4,2,Eintracht Frankfurt,53.3,1, German Bundesliga
60,8,3,9,12,0,61,86.9,0,24,8,8,0,Hertha Berlin,54.5,1,"29,307.","2:30pm, Saturday 11th May 2019.",4,3,395248,40,2,1,1,12,3,39,77.1,0,5,0,3,4,FC Augsburg,37.5,0, German Bundesliga
40,1,1,3,15,1,42.3,79.2,0,5,3,1,3,SC Freiburg,60,2,"38,100.","2:30pm, Saturday 11th May 2019.",0,3,395249,60,5,4,5,15,0,57.7,85.8,0,18,7,6,1,Hannover 96,46.2,0, German Bundesliga
45.7,1,2,6,11,7,64.7,85.3,0,11,5,5,3,Bayern Munich,41.7,2,"41,939.","2:30pm, Saturday 11th May 2019.",0,0,395250,54.3,3,0,1,11,2,35.3,70.1,0,10,4,3,5,RB Leipzig,61.9,0, German Bundesliga
47.7,3,0,4,16,1,35,65.6,0,11,2,6,3,Werder Bremen,53.3,4,"30,150.","2:30pm, Saturday 11th May 2019.",1,0,395251,52.3,7,3,1,16,3,65,82.1,0,19,9,3,6,Hoffenheim,76.9,3, German Bundesliga
41.7,2,0,3,14,3,59,79.9,0,9,5,2,1,Wolfsburg,50,2,"54,068.","2:30pm, Saturday 11th May 2019.",0,3,395252,58.3,4,1,4,14,3,41,69,0,11,3,4,2,Stuttgart,81.3,1, German Bundesliga
53.3,8,1,5,18,0,43.2,79.1,1,19,4,7,8,Hoffenheim,61.5,2,"28,305.","2:30pm, Saturday 18th May 2019.",2,4,395253,46.7,3,2,8,18,1,56.8,86.7,0,22,7,12,5,Mainz,78.6,2, German Bundesliga
76.9,2,1,2,9,0,70.2,92.6,0,12,7,3,0,Borussia Dortmund,70.6,1,"54,022.","2:30pm, Saturday 18th May 2019.",2,0,395254,23.1,1,1,2,9,2,29.8,83.1,0,7,6,0,1,M'gladbach,52.9,1, German Bundesliga
57.9,0,0,3,8,0,38.8,64.4,0,6,4,2,8,Eintracht Frankfurt,72.7,2,"75,000.","2:30pm, Saturday 18th May 2019.",1,5,395255,42.1,3,6,5,8,8,61.2,80.4,0,23,6,14,1,Bayern Munich,71.4,2, German Bundesliga
65.4,1,1,5,10,2,59.8,83.7,0,16,7,8,3,Stuttgart,60,1,"61,676.","2:30pm, Saturday 18th May 2019.",0,0,395256,34.6,6,0,7,10,0,40.2,76.6,0,12,3,3,7,Schalke,75,0, German Bundesliga
66.7,3,0,7,13,2,46.2,85.1,0,14,8,3,4,Hannover 96,75,1,"50,000.","2:30pm, Saturday 18th May 2019.",1,2,395257,33.3,2,1,2,13,2,53.8,83.4,0,14,6,6,2,Fortuna Dusseldorf,61.1,2, German Bundesliga
51.7,1,4,3,10,1,64.3,89.4,0,13,4,8,3,Bayer Leverkusen,43.8,1,"59,287.","2:30pm, Saturday 18th May 2019.",5,1,395258,48.3,3,1,4,10,1,35.7,80.3,0,9,2,4,3,Hertha Berlin,84.6,1, German Bundesliga
52.2,1,1,9,18,4,50.8,81.2,0,10,6,3,1,RB Leipzig,52.2,2,"42,100.","2:30pm, Saturday 18th May 2019.",1,2,395259,47.8,0,1,3,18,1,49.2,79.6,0,6,3,3,2,Werder Bremen,62.5,2, German Bundesliga
65.5,6,0,2,15,0,38.5,85.3,0,14,3,5,3,FC Nurnberg,61.5,1,"24,000.","2:30pm, Saturday 18th May 2019.",1,5,395260,34.5,4,0,4,15,1,61.5,91.6,0,18,6,8,4,SC Freiburg,91.7,2, German Bundesliga
65.5,1,1,5,7,2,44.8,73.3,0,12,7,4,3,FC Augsburg,80,2,"24,486.","2:30pm, Saturday 18th May 2019.",1,8,395261,34.5,3,6,6,7,3,55.2,80.7,0,18,5,10,3,Wolfsburg,76.9,0, German Bundesliga
53.6,2,2,2,12,1,33.6,70.3,0,11,7,2,3,Leganes,71.4,5,"38,575.","9:00pm, Monday 20th August 2018.",1,2,399304,46.4,3,5,6,12,0,66.4,84.5,0,17,9,5,1,Athletic Bilbao,90,4, Spanish La Liga
12.5,1,0,1,6,0,21.2,66.2,0,3,2,0,6,Alaves,45.5,2,"52,356.","9:15pm, Saturday 18th August 2018.",0,3,399305,87.5,4,5,7,6,3,78.8,90,0,25,12,9,0,Barcelona,57.1,0, Spanish La Liga
36,5,0,7,13,1,51.6,79.9,0,14,4,5,2,Espanyol,48,2,"16,362.","5:15pm, Saturday 18th August 2018.",1,1,399306,64,2,1,8,13,3,48.4,79.6,0,12,8,2,4,Celta Vigo,55.6,3, Spanish La Liga
48.9,1,4,0,12,2,31.3,67.3,0,8,1,6,5,SD Huesca,80,1,"4,209.","5:15pm, Sunday 19th August 2018.",2,1,399307,51.1,4,1,8,12,1,68.7,81.7,0,18,8,6,4,Eibar,72.2,1, Spanish La Liga
37.5,0,1,2,21,1,32.1,62.5,0,2,1,1,2,Real Valladolid,55.6,1,"10,246.","7:15pm, Friday 17th August 2018.",0,0,399308,62.5,2,0,3,21,1,67.9,85.1,0,13,10,1,1,Girona,66.7,1, Spanish La Liga
41.7,2,5,6,6,6,51.5,83.9,0,17,7,8,1,Sevilla,73.3,0,"11,482.","7:15pm, Sunday 19th August 2018.",4,1,399309,58.3,6,1,2,6,3,48.5,84.5,0,13,5,2,3,Rayo Vallecano,69.2,1, Spanish La Liga
38.5,0,4,3,10,4,22.9,64.6,0,6,2,4,8,Levante,50,2,"45,337.","9:15pm, Friday 17th August 2018.",3,0,399310,61.5,4,0,5,10,2,77.1,90.7,0,22,10,8,1,Real Betis,56,0, Spanish La Liga
42.1,2,0,0,11,0,22.1,65.5,0,5,2,1,1,Getafe,63.2,7,"48,346.","9:15pm, Sunday 19th August 2018.",0,2,399311,57.9,2,1,3,11,6,77.9,91.4,0,10,5,3,1,Real Madrid,65,1, Spanish La Liga
47.2,3,2,10,10,6,49,80,0,9,3,3,3,Atletico Madrid,61.5,3,"46,241.","7:00pm, Monday 20th August 2018.",1,1,399312,52.8,1,2,4,10,0,51,83.2,0,13,8,4,2,Valencia,82.4,2, Spanish La Liga
52.8,1,0,6,16,4,47.6,78.4,0,9,4,4,6,Real Sociedad,36.4,3,"15,900.","7:15pm, Saturday 18th August 2018.",2,1,399313,47.2,6,1,4,16,0,52.4,79,0,16,3,7,2,Villarreal,64.3,2, Spanish La Liga
80,4,2,6,17,5,67,85.6,0,12,3,5,4,Real Betis,80,1,"12,490.","5:15pm, Saturday 25th August 2018.",0,0,399314,20,4,0,5,17,1,33,71.3,0,16,8,4,4,Alaves,57.9,3, Spanish La Liga
40.5,1,0,2,15,1,40.5,73.7,0,9,4,4,2,SD Huesca,66.7,2,"36,900.","9:00pm, Monday 27th August 2018.",2,2,399315,59.5,4,1,3,15,2,59.5,82.9,0,14,6,4,2,Athletic Bilbao,57.9,2, Spanish La Liga
23.5,2,2,5,7,1,53.4,83.3,0,13,8,3,1,Rayo Vallecano,66.7,1,"52,568.","7:15pm, Saturday 25th August 2018.",0,1,399316,76.5,2,1,8,7,4,46.6,78.3,0,9,5,2,3,Atletico Madrid,67.7,1, Spanish La Liga
30,10,1,10,16,1,51.9,81,0,16,2,4,7,Valencia,70,1,"18,391.","5:15pm, Sunday 26th August 2018.",0,2,399317,70,5,1,6,16,2,48.1,82.6,0,19,5,9,3,Espanyol,64.7,1, Spanish La Liga
54.2,1,0,5,14,5,64.1,64.3,0,9,8,0,2,Eibar,76.5,1,"7,600.","7:15pm, Friday 24th August 2018.",0,2,399318,45.8,0,3,5,14,2,35.9,51.7,0,7,3,4,0,Getafe,66.7,2, Spanish La Liga
48,5,6,7,13,1,66.2,90.1,0,20,7,8,4,Real Madrid,50,3,"13,383.","9:15pm, Sunday 26th August 2018.",4,1,399319,52,2,0,4,13,2,33.8,77.2,0,10,3,5,4,Girona,53.8,2, Spanish La Liga
53.2,0,2,0,12,3,33.2,66.1,0,7,1,6,2,Real Sociedad,75,2,"8,951.","9:15pm, Friday 24th August 2018.",2,2,399320,46.8,4,2,5,12,3,66.8,81.7,0,18,9,5,4,Leganes,70,1, Spanish La Liga
71.9,4,5,7,14,4,45.3,81.1,0,21,8,9,5,Celta Vigo,78.3,3,"19,592.","7:15pm, Monday 27th August 2018.",2,1,399321,28.1,4,3,7,14,1,54.7,80.5,0,15,5,6,6,Levante,80,2, Spanish La Liga
57.1,1,2,10,13,1,64.1,84.8,0,10,4,5,4,Barcelona,66.7,1,"21,674.","9:15pm, Saturday 25th August 2018.",1,0,399322,42.9,0,1,6,13,2,35.9,75.5,0,7,3,4,4,Real Valladolid,60.9,1, Spanish La Liga
56,6,1,5,13,2,47.6,83.6,0,15,3,6,2,Villarreal,76.2,2,"35,847.","9:15pm, Sunday 26th August 2018.",0,0,399323,44,8,3,4,13,0,52.4,84.8,0,19,9,2,6,Sevilla,100,3, Spanish La Liga
48.4,2,0,12,19,1,63.4,80.3,0,11,2,7,3,Espanyol,40,3,"13,102.","3:15pm, Sunday 2nd September 2018.",1,2,399324,51.6,0,1,0,19,2,36.6,73.5,0,8,3,5,6,Alaves,66.7,4, Spanish La Liga
41.7,2,2,4,6,1,32,80.3,0,7,2,3,7,SD Huesca,87.5,2,"71,057.","5:30pm, Sunday 2nd September 2018.",2,8,399325,58.3,4,9,9,6,2,68,91.3,0,30,12,14,1,Barcelona,75,1, Spanish La Liga
45.9,6,0,8,12,1,50.4,81.3,1,10,4,0,2,Atletico Madrid,47.1,3,"19,262.","5:30pm, Saturday 1st September 2018.",0,2,399326,54.1,1,0,2,12,3,49.6,83.9,0,10,5,4,0,Celta Vigo,50,4, Spanish La Liga
44.9,2,0,2,17,3,41.7,56.5,0,7,3,2,0,Real Sociedad,52.6,2,"6,174.","9:00pm, Friday 31st August 2018.",1,2,399327,55.1,2,1,4,17,4,58.3,65.5,0,8,4,2,1,Eibar,72.7,3, Spanish La Liga
31.7,1,0,7,22,1,46.5,65,0,7,2,4,3,Real Valladolid,72,1,"9,564.","7:00pm, Friday 31st August 2018.",0,0,399328,68.3,5,1,6,22,1,53.5,72.1,0,12,4,3,4,Getafe,60,2, Spanish La Liga
52.4,4,4,5,14,4,54.4,81.3,0,18,9,5,2,Valencia,73.3,2,"22,550.","11:00am, Sunday 2nd September 2018.",2,2,399329,47.6,3,2,3,14,4,45.6,78.7,1,13,6,4,3,Levante,82.4,2, Spanish La Liga
66.7,1,0,4,14,4,66.2,83,0,11,6,4,2,Athletic Bilbao,71.4,1,"11,850.","6:00pm, Wednesday 24th October 2018.",1,1,399330,33.3,4,1,5,14,0,33.8,76.6,0,11,4,3,3,Rayo Vallecano,72.7,1, Spanish La Liga
57.6,1,2,8,15,5,37.9,73,1,8,5,2,2,Sevilla,73.7,5,"52,819.","7:45pm, Sunday 2nd September 2018.",0,1,399331,42.4,4,1,5,15,4,62.1,84.2,0,11,4,3,2,Real Betis,78.6,3, Spanish La Liga
45.7,3,0,1,11,1,22.8,74.2,0,8,2,3,4,Leganes,63.6,1,"59,255.","7:45pm, Saturday 1st September 2018.",1,4,399332,54.3,3,3,8,11,1,77.2,91.8,0,17,6,8,2,Real Madrid,68.8,1, Spanish La Liga
50,3,1,2,16,1,34.2,73.6,0,14,5,6,3,Girona,69.2,2,"15,452.","9:00pm, Friday 31st August 2018.",1,0,399333,50,4,1,7,16,1,65.8,85.7,0,13,6,3,5,Villarreal,31.6,3, Spanish La Liga
46.2,1,2,2,19,6,60.1,88.1,0,16,9,6,3,Real Madrid,41.7,2,"46,551.","7:45pm, Saturday 15th September 2018.",1,1,399334,53.8,2,1,1,19,2,39.9,82.2,0,12,6,4,5,Athletic Bilbao,56.3,6, Spanish La Liga
42.3,3,0,3,5,1,43.4,69.6,0,12,6,3,8,Eibar,88.5,2,"55,745.","12:00pm, Saturday 15th September 2018.",1,1,399335,57.7,4,7,14,5,3,56.6,77.4,0,19,6,9,2,Atletico Madrid,90,2, Spanish La Liga
48.1,4,0,4,17,0,43,77.3,0,16,8,4,8,Levante,55.6,2,"18,172.","3:15pm, Sunday 16th September 2018.",0,1,399336,51.9,2,1,5,17,0,57,82.8,0,23,12,9,4,Espanyol,50,1, Spanish La Liga
60.5,8,0,1,15,2,66.4,88.6,1,20,5,7,3,Celta Vigo,55.6,1,"9,696.","8:00pm, Monday 17th September 2018.",2,3,399337,39.5,0,2,3,15,0,33.6,73.4,0,11,5,6,5,Girona,50,1, Spanish La Liga
40.6,10,1,3,16,0,46.2,80.7,0,14,2,2,4,Rayo Vallecano,62.5,1,"6,502.","8:00pm, Friday 14th September 2018.",1,0,399338,59.4,2,3,6,16,1,53.8,79.5,0,14,8,4,1,SD Huesca,80,1, Spanish La Liga
44.1,1,0,1,16,3,53.5,82.6,0,9,5,3,3,Villarreal,85.7,3,"9,775.","11:00am, Sunday 16th September 2018.",1,0,399339,55.9,4,0,6,16,3,46.5,79.9,0,16,9,3,2,Leganes,85.7,4, Spanish La Liga
58.3,1,1,6,18,0,69.4,88,0,12,5,6,4,Barcelona,82.4,1,"26,482.","3:15pm, Saturday 15th September 2018.",2,1,399340,41.7,1,4,1,18,2,30.6,76.1,0,8,2,5,4,Real Sociedad,59.1,1, Spanish La Liga
48.8,2,1,2,9,0,41.5,76.7,0,10,4,4,5,Alaves,66.7,2,"17,678.","5:30pm, Sunday 16th September 2018.",1,0,399341,51.2,4,1,7,9,1,58.5,84.2,0,15,6,5,3,Real Valladolid,66.7,3, Spanish La Liga
50,1,3,1,10,1,29.6,65.1,0,10,4,5,2,Getafe,60,6,"36,995.","7:45pm, Sunday 16th September 2018.",2,0,399342,50,5,1,7,10,6,70.4,82.2,0,15,9,1,3,Sevilla,58.3,3, Spanish La Liga
33.3,1,1,4,22,3,60.7,89.5,0,11,4,6,2,Real Betis,58.8,3,"40,131.","5:30pm, Saturday 15th September 2018.",0,0,399343,66.7,3,1,5,22,0,39.3,80.4,0,12,7,2,5,Valencia,60,6, Spanish La Liga
37.5,0,3,2,9,1,32.7,78.6,0,7,1,6,9,Girona,50,5,"76,055.","7:45pm, Sunday 23rd September 2018.",2,2,399344,62.5,7,1,8,9,1,67.3,91.4,1,22,4,11,3,Barcelona,66.7,3, Spanish La Liga
39.4,6,4,8,9,1,53.1,81,0,14,4,4,2,Real Valladolid,58.3,2,"16,750.","3:15pm, Saturday 22nd September 2018.",3,3,399345,60.6,4,2,7,9,2,46.9,80.6,0,12,3,5,1,Celta Vigo,68.8,2, Spanish La Liga
56.6,0,1,2,16,7,43.3,58,0,4,2,2,2,Leganes,72.2,1,"4,457.","3:15pm, Saturday 22nd September 2018.",0,1,399346,43.4,3,2,5,16,2,56.7,67.5,0,14,8,3,2,Eibar,83.3,1, Spanish La Liga
62.1,0,2,5,12,4,58.6,81.1,0,7,2,5,2,Atletico Madrid,41.2,2,"12,458.","5:30pm, Saturday 22nd September 2018.",2,0,399347,37.9,4,0,1,12,0,41.4,74.1,1,11,5,2,3,Getafe,61.1,1, Spanish La Liga
51.9,2,0,5,16,2,52.1,79,2,7,4,1,3,Real Sociedad,77.3,1,"6,877.","8:00pm, Friday 21st September 2018.",1,0,399348,48.1,1,1,7,16,0,47.9,77.9,0,13,9,3,0,SD Huesca,76.5,5, Spanish La Liga
58.8,6,2,4,5,1,51.5,84.6,0,20,5,9,9,Sevilla,90.9,1,"20,143.","11:00am, Sunday 23rd September 2018.",6,2,399349,41.2,4,2,8,5,2,48.5,85.9,0,19,4,11,3,Levante,22.2,1, Spanish La Liga
45.8,2,2,4,14,3,48.3,79.1,0,11,2,7,4,Alaves,77.8,2,"12,111.","12:00pm, Saturday 22nd September 2018.",5,1,399350,54.2,2,0,8,14,3,51.7,82.8,1,13,7,4,2,Rayo Vallecano,61.5,1, Spanish La Liga
47.6,2,1,1,13,5,29.4,71.6,1,7,1,4,3,Athletic Bilbao,36.4,5,"50,426.","7:00pm, Sunday 23rd September 2018.",2,2,399351,52.4,7,2,6,13,1,70.6,88.8,0,16,5,4,2,Real Betis,77.8,2, Spanish La Liga
64.3,3,0,3,5,2,35.2,82.2,0,10,4,3,4,Espanyol,47.1,2,"68,034.","7:45pm, Saturday 22nd September 2018.",0,1,399352,35.7,6,0,8,5,4,64.8,90,0,19,8,5,3,Real Madrid,90,2, Spanish La Liga
42.9,5,0,6,12,2,44.5,84,1,11,4,2,1,Valencia,52.6,1,"17,969.","3:15pm, Sunday 23rd September 2018.",0,0,399353,57.1,7,2,8,12,1,55.5,87.6,0,11,3,1,2,Villarreal,66.7,4, Spanish La Liga
