web-scraper-order,web-scraper-start-url,Games,Games-href,Date,Teams,ODDH,ODDD,ODDA,Warning
"1600972854-461","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-bristol-city-xh0YgHij/","Tuesday, 28 Jan  2020, 19:00","Reading - Bristol City","2.25","3.41","3.24","Final result"
"1600972326-250","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-west-brom-dvKcuaQq/","Saturday, 19 Oct  2019, 14:00","Middlesbrough - West Brom","3.36","3.51","2.17","Final result"
"1600972596-358","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-luton-6i8F7L3a/","Tuesday, 10 Dec  2019, 19:00","Stoke - Luton","1.70","3.91","5.06","Final result"
"1600972619-367","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-reading-xEPQ0Anp/","Saturday, 14 Dec  2019, 14:00","Stoke - Reading","1.93","3.46","4.23","Final result"
"1600972654-381","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-charlton-URlz3IZR/","Saturday, 21 Dec  2019, 14:00","QPR - Charlton","1.62","4.23","5.28","Final result"
"1600972018-127","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-millwall-2eTMnSFJ/","Saturday, 10 Aug  2019, 14:00","West Brom - Millwall","1.88","3.51","4.47","Final result"
"1600972296-238","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-wigan-6mQDkqli/","Saturday, 05 Oct  2019, 14:00","Sheffield Wed - Wigan","1.80","3.51","4.91","Final result"
"1600972917-485","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-west-brom-lhwfQ0kq/","Sunday, 09 Feb  2020, 12:30","Millwall - West Brom","2.83","3.09","2.71","Final result"
"1600972723-409","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-stoke-city-IPlnVzJK/","Sunday, 29 Dec  2019, 14:00","Fulham - Stoke","2.08","3.42","3.67","Final result"
"1600972715-406","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-wigan-G0UMOYel/","Sunday, 29 Dec  2019, 14:00","Nottingham - Wigan","1.84","3.48","4.66","Final result"
"1600972509-323","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-birmingham-Qw8kF661/","Wednesday, 27 Nov  2019, 18:45","Sheffield Wed - Birmingham","1.89","3.52","4.37","Final result"
"1600972002-121","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-cardiff-bJAOKRqg/","Saturday, 03 Aug  2019, 14:00","Wigan - Cardiff","3.03","3.26","2.50","Final result"
"1600972929-490","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-hull-city-INRdpMtF/","Tuesday, 11 Feb  2020, 18:45","Blackburn - Hull","1.70","3.79","5.08","Final result"
"1600972496-318","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-charlton-tK5rVkyB/","Tuesday, 26 Nov  2019, 18:45","Luton - Charlton","2.07","3.66","3.48","Final result"
"1600972688-395","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-millwall-jBppMfht/","Thursday, 26 Dec  2019, 14:00","Cardiff - Millwall","2.42","3.21","3.13","Final result"
"1600973219-607","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-huddersfield-IyFnfCST/","Tuesday, 07 Jul  2020, 17:00","Reading - Huddersfield","2.71","3.22","2.71","Final result"
"1600972924-488","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-charlton-QmV4r0BR/","Tuesday, 11 Feb  2020, 18:45","Nottingham - Charlton","1.77","3.50","5.09","Final result"
"1600972876-470","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-nottingham-4bhKHKqc/","Saturday, 01 Feb  2020, 14:00","Birmingham - Nottingham","2.65","3.21","2.81","Final result"
"1600972105-162","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-west-brom-Yy9FhfrA/","Saturday, 24 Aug  2019, 11:30","Derby - West Brom","2.92","3.44","2.46","Final result"
"1600972866-466","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-swansea-f33WXiih/","Saturday, 01 Feb  2020, 14:00","Preston - Swansea","2.04","3.45","3.74","Final result"
"1600972932-491","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-birmingham-zaxho2R8/","Tuesday, 11 Feb  2020, 18:45","Barnsley - Birmingham","2.58","3.45","2.70","Final result"
"1600972335-254","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-derby-4tuJnsY9/","Saturday, 19 Oct  2019, 14:00","Charlton - Derby","2.58","3.40","2.78","Final result"
"1600972521-328","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-bristol-city-hp0ywAb8/","Wednesday, 27 Nov  2019, 19:00","West Brom - Bristol City","1.55","4.34","5.96","Final result"
"1600972669-387","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-bristol-city-0Au6cdck/","Sunday, 22 Dec  2019, 11:00","Sheffield Wed - Bristol City","1.72","3.81","4.93","Final result"
"1600973035-533","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-wigan-4zffKSNo/","Wednesday, 26 Feb  2020, 19:00","Reading - Wigan","2.17","3.30","3.55","Final result"
"1600973254-621","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-brentford-S8cA9iSG/","Saturday, 11 Jul  2020, 11:30","Derby - Brentford","5.09","4.08","1.65","Final result"
"1600972919-486","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-middlesbrough-SdHWwKJr/","Tuesday, 11 Feb  2020, 18:45","Wigan - Middlesbrough","2.54","3.18","2.95","Final result"
"1600972616-366","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-west-brom-0CGsBfAi/","Saturday, 14 Dec  2019, 11:30","Birmingham - West Brom","4.23","3.71","1.86","Final result"
"1600972261-224","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-west-brom-IkQ1NQ4b/","Tuesday, 01 Oct  2019, 18:45","Leeds - West Brom","1.83","3.69","4.38","Final result"
"1600972193-197","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-leeds-2HrXJWt9/","Sunday, 15 Sep  2019, 11:30","Barnsley - Leeds","6.72","4.69","1.47","Final result"
"1600972815-446","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-cardiff-SGu9GjMH/","Saturday, 18 Jan  2020, 14:00","Birmingham - Cardiff","2.23","3.37","3.32","Final result"
"1600973336-654","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-fulham-rwZykKoQ/","Wednesday, 22 Jul  2020, 18:30","Wigan - Fulham","2.65","3.77","2.47","Final result"
"1600973249-619","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-cardiff-O0veV46S/","Friday, 10 Jul  2020, 19:15","Fulham - Cardiff","2.00","3.32","4.11","Final result"
"1600973085-553","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-middlesbrough-hWtoTN6G/","Saturday, 07 Mar  2020, 14:00","Charlton - Middlesbrough","3.22","3.27","2.32","Final result"
"1600973187-594","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-millwall-2RqkoHqa/","Friday, 03 Jul  2020, 19:15","Charlton - Millwall","3.66","3.01","2.26","Final result"
"1600972869-467","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-blackburn-CMG8eUSf/","Saturday, 01 Feb  2020, 14:00","Middlesbrough - Blackburn","2.38","3.29","3.12","Final result"
"1600972838-455","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-derby-I7J1awUS/","Tuesday, 28 Jan  2020, 18:45","Luton - Derby","3.12","3.52","2.26","Final result"
"1600972803-441","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-charlton-6mYRn0pN/","Saturday, 18 Jan  2020, 14:00","Preston - Charlton","1.49","4.36","6.79","Final result"
"1600972859-463","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-reading-xS8RYXyn/","Friday, 31 Jan  2020, 18:45","Cardiff - Reading","2.15","3.33","3.55","Final result"
"1600972721-408","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-blackburn-dGmjUfYQ/","Sunday, 29 Dec  2019, 14:00","Huddersfield - Blackburn","2.50","3.20","3.02","Final result"
"1600972243-217","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-millwall-Wh4W7o5B/","Saturday, 28 Sep  2019, 14:00","Huddersfield - Millwall","2.82","3.02","2.82","Final result"
"1600972155-182","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-huddersfield-2HM14isM/","Saturday, 31 Aug  2019, 14:00","Luton - Huddersfield","2.03","3.50","3.79","Final result"
"1600972341-256","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-swansea-42OgWFlM/","Saturday, 19 Oct  2019, 14:00","Barnsley - Swansea","3.65","3.82","1.98","Final result"
"1600973226-610","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-blackburn-UwuiWpiM/","Tuesday, 07 Jul  2020, 18:45","Cardiff - Blackburn","1.96","3.47","4.00","Final result"
"1600972514-325","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-barnsley-OremU9jH/","Wednesday, 27 Nov  2019, 18:45","Middlesbrough - Barnsley","2.21","3.65","3.15","Final result"
"1600973312-644","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-wigan-zeAfJ1er/","Saturday, 18 Jul  2020, 11:30","Charlton - Wigan","3.43","3.37","2.19","Final result"
"1600972281-232","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-bristol-city-rFImEMRp/","Wednesday, 02 Oct  2019, 18:45","Brentford - Bristol City","1.68","3.98","5.04","Final result"
"1600972303-241","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-brentford-YaeaWLmT/","Saturday, 05 Oct  2019, 14:00","Nottingham - Brentford","3.12","3.38","2.34","Final result"
"1600973358-663","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-preston-dOwxWvul/","Wednesday, 22 Jul  2020, 18:30","Bristol City - Preston","2.88","3.36","2.49","Final result"
"1600972441-296","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-luton-x2qyqrQ5/","Saturday, 09 Nov  2019, 14:00","Reading - Luton","1.77","3.88","4.55","Final result"
"1600972095-158","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-millwall-UVOekLyI/","Wednesday, 21 Aug  2019, 18:45","Fulham - Millwall","1.67","3.79","5.56","Final result"
"1600973097-558","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-swansea-voM7u7ET/","Saturday, 20 Jun  2020, 11:30","Middlesbrough - Swansea","2.64","3.17","2.86","Final result"
"1600973306-642","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-west-brom-MBC6Gau1/","Friday, 17 Jul  2020, 16:30","Huddersfield - West Brom","5.55","3.77","1.67","Final result"
"1600973207-602","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-leeds-6ajtmwFn/","Saturday, 04 Jul  2020, 14:00","Blackburn - Leeds","5.70","3.97","1.62","Final result"
"1600972556-342","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-leeds-vyJd1psQ/","Saturday, 07 Dec  2019, 11:30","Huddersfield - Leeds","6.07","4.04","1.58","Final result"
"1600973073-548","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-luton-jR8Bqqic/","Saturday, 07 Mar  2020, 14:00","Wigan - Luton","1.70","3.80","5.21","Final result"
"1600973304-641","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-barnsley-CbpH5rRr/","Thursday, 16 Jul  2020, 16:00","Leeds - Barnsley","1.32","5.45","9.67","Final result"
"1600973319-647","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-birmingham-Iw6FEwAD/","Saturday, 18 Jul  2020, 14:00","Preston - Birmingham","2.07","3.36","3.72","Final result"
"1600972140-176","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-barnsley-lEvTKCR2/","Saturday, 31 Aug  2019, 14:00","Wigan - Barnsley","2.04","3.64","3.63","Final result"
"1600973115-565","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-preston-bcaWvL5S/","Saturday, 20 Jun  2020, 14:00","Luton - Preston","3.37","3.29","2.26","Final result"
"1600972065-146","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-hull-city-jLDdtQhm/","Saturday, 17 Aug  2019, 14:00","Brentford - Hull","1.77","3.75","4.76","Final result"
"1600972251-220","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-luton-4tDFBT5n/","Saturday, 28 Sep  2019, 14:00","Blackburn - Luton","1.61","4.27","5.29","Final result"
"1600972364-265","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-hull-city-0lSlwU0D/","Wednesday, 23 Oct  2019, 18:45","Nottingham - Hull","2.14","3.55","3.40","Final result"
"1600973068-546","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-millwall-25WKMLqp/","Friday, 06 Mar  2020, 18:45","Nottingham - Millwall","2.37","3.14","3.30","Final result"
"1600972601-360","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-blackburn-WjaTLQt0/","Wednesday, 11 Dec  2019, 18:45","Swansea - Blackburn","2.23","3.43","3.30","Final result"
"1600972268-227","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-huddersfield-nqXHJr4N/","Tuesday, 01 Oct  2019, 19:00","Stoke - Huddersfield","1.76","3.66","4.99","Final result"
"1600972328-251","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-bristol-city-fVXVquIS/","Saturday, 19 Oct  2019, 14:00","Luton - Bristol City","2.58","3.54","2.68","Final result"
"1600973060-543","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-brentford-A5UjqkF4/","Saturday, 29 Feb  2020, 14:00","Cardiff - Brentford","3.56","3.37","2.13","Final result"
"1600973055-541","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-charlton-OxAeI6hb/","Saturday, 29 Feb  2020, 14:00","Huddersfield - Charlton","1.69","3.71","5.42","Final result"
"1600973087-554","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-sheffield-wed-d4mxVqx4/","Saturday, 07 Mar  2020, 14:00","Brentford - Sheffield Wed","1.57","4.05","6.10","Final result"
"1600972927-489","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-leeds-WQV0qtdL/","Tuesday, 11 Feb  2020, 18:45","Brentford - Leeds","2.48","3.43","2.82","Final result"
"1600972830-452","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-fulham-4r4d2upA/","Wednesday, 22 Jan  2020, 18:45","Charlton - Fulham","4.58","3.67","1.80","Final result"
"1600972981-511","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-blackburn-tMIt5dIs/","Saturday, 22 Feb  2020, 11:30","Brentford - Blackburn","1.60","3.94","6.04","Final result"
"1600972551-340","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-west-brom-rkZgsPkf/","Monday, 02 Dec  2019, 18:45","Preston - West Brom","4.08","3.86","1.85","Final result"
"1600973105-561","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-birmingham-SC9itV12/","Saturday, 20 Jun  2020, 14:00","West Brom - Birmingham","1.65","3.92","5.43","Final result"
"1600971992-117","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-sheffield-wed-IgEpE79f/","Saturday, 03 Aug  2019, 14:00","Reading - Sheffield Wed","2.74","3.24","2.76","Final result"
"1600973080-551","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-qpr-pULPLuaj/","Saturday, 07 Mar  2020, 14:00","Preston - QPR","2.07","3.46","3.65","Final result"
"1600972939-494","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-cardiff-zyEGsxv0/","Wednesday, 12 Feb  2020, 18:45","Huddersfield - Cardiff","2.37","3.15","3.29","Final result"
"1600972426-290","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-sheffield-wed-CnKl8l0m/","Saturday, 02 Nov  2019, 14:00","Blackburn - Sheffield Wed","2.53","3.20","2.97","Final result"
"1600973361-664","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-barnsley-SlZXWKPs/","Wednesday, 22 Jul  2020, 18:30","Brentford - Barnsley","1.40","5.15","7.11","Final result"
"1600972708-403","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-cardiff-pYqlLE7n/","Sunday, 29 Dec  2019, 14:00","Sheffield Wed - Cardiff","1.85","3.63","4.38","Final result"
"1600973370-668","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-swansea-CGcnsJQP/","Wednesday, 29 Jul  2020, 18:45","Brentford - Swansea","1.56","4.21","5.87","Final result"
"1600972713-405","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-reading-ANTQNhBf/","Sunday, 29 Dec  2019, 14:00","Preston - Reading","1.95","3.53","4.03","Final result"
"1600972077-151","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-wigan-fDWrhNia/","Tuesday, 20 Aug  2019, 18:45","Middlesbrough - Wigan","1.89","3.43","4.47","Final result"
"1600972491-316","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-hull-city-xx0pAKO4/","Sunday, 24 Nov  2019, 11:00","Middlesbrough - Hull","2.36","3.49","3.02","Final result"
"1600972760-424","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-barnsley-YeasS72t/","Thursday, 02 Jan  2020, 18:45","Derby - Barnsley","2.31","3.52","3.04","Final result"
"1600973040-535","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-wigan-4dVUW57i/","Saturday, 29 Feb  2020, 14:00","West Brom - Wigan","1.52","4.19","6.74","Final result"
"1600972429-291","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-preston-8EDc6SUa/","Sunday, 03 Nov  2019, 11:00","Charlton - Preston","2.99","3.27","2.48","Final result"
"1600972203-201","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-blackburn-nqHgN5m1/","Saturday, 21 Sep  2019, 14:00","Reading - Blackburn","2.49","3.43","2.87","Final result"
"1600973286-634","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-blackburn-8QwQ3Mee/","Tuesday, 14 Jul  2020, 18:45","Millwall - Blackburn","2.34","3.26","3.20","Final result"
"1600972934-492","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-fulham-tMWyyI31/","Wednesday, 12 Feb  2020, 18:45","Millwall - Fulham","3.17","3.17","2.40","Final result"
"1600972213-205","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-middlesbrough-QiknDzrp/","Saturday, 21 Sep  2019, 14:00","Cardiff - Middlesbrough","2.02","3.44","3.92","Final result"
"1600972706-402","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-barnsley-bylhKYMh/","Sunday, 29 Dec  2019, 14:00","Swansea - Barnsley","1.91","3.89","3.78","Final result"
"1600972413-285","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-qpr-8lr23QEI/","Saturday, 02 Nov  2019, 14:00","Leeds - QPR","1.47","4.53","6.96","Final result"
"1600973127-570","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-west-brom-zwDav9WE/","Friday, 26 Jun  2020, 18:45","Brentford - West Brom","2.49","3.22","2.99","Final result"
"1600972629-371","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-huddersfield-6mUUaU1j/","Saturday, 14 Dec  2019, 14:00","Wigan - Huddersfield","2.56","3.21","2.93","Final result"
"1600972683-393","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-nottingham-Ao65IcZE/","Thursday, 26 Dec  2019, 14:00","Hull - Nottingham","2.06","3.55","3.60","Final result"
